experiment_id,experiment_title_inferred,experiment_dir,artifact_path,artifact_type,file_extension,file_size_bytes,modified_time,likely_role,manuscript_relevance,notes
exp1,Persistent Plastic Graph MNIST Prototype,experiments/experiment1,experiments/experiment1/.DS_Store,unknown,,8196,2026-05-02T07:40:16,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp3,Persistent Plastic Graph MNIST Experiments,experiments/experiment3,experiments/experiment3/plastic_graph_mnist/modulators.py,code,.py,1770,2026-05-01T22:38:54,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp3,Persistent Plastic Graph MNIST Experiments,experiments/experiment3,experiments/experiment3/plastic_graph_mnist/plastic_graph.py,code,.py,17154,2026-05-02T07:04:46,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp3,Persistent Plastic Graph MNIST Experiments,experiments/experiment3,experiments/experiment3/plastic_graph_mnist/storage.py,code,.py,6081,2026-05-01T22:38:42,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp3,Persistent Plastic Graph MNIST Experiments,experiments/experiment3,experiments/experiment3/plastic_graph_mnist/trainer.py,code,.py,6479,2026-05-02T07:05:12,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp3,Persistent Plastic Graph MNIST Experiments,experiments/experiment3,experiments/experiment3/README.md,readme,.md,9084,2026-05-02T07:57:23,experiment overview and run notes,medium,Indexed from local filesystem; interpretation pending human/thread review.
exp3,Persistent Plastic Graph MNIST Experiments,experiments/experiment3,experiments/experiment3/requirements.txt,config,.txt,73,2026-05-02T07:06:16,dependency manifest,low,Indexed from local filesystem; interpretation pending human/thread review.
exp3,Persistent Plastic Graph MNIST Experiments,experiments/experiment3,experiments/experiment3/run_experiment_suite.py,script,.py,4397,2026-05-02T07:05:32,experiment runner,low,Indexed from local filesystem; interpretation pending human/thread review.
exp3,Persistent Plastic Graph MNIST Experiments,experiments/experiment3,experiments/experiment3/run_mnist_experiment.py,script,.py,4229,2026-05-02T07:05:20,experiment runner,low,Indexed from local filesystem; interpretation pending human/thread review.
exp3,Persistent Plastic Graph MNIST Experiments,experiments/experiment3,experiments/experiment3/runs/plastic_graph_suite.sqlite3,unknown,.sqlite3,134496256,2026-05-02T08:16:58,per-run SQLite database,low,Indexed from local filesystem; interpretation pending human/thread review.
exp3,Persistent Plastic Graph MNIST Experiments,experiments/experiment3,experiments/experiment3/start.ps1,script,.ps1,737,2026-05-02T07:57:00,launch script,low,Indexed from local filesystem; interpretation pending human/thread review.
exp3,Persistent Plastic Graph MNIST Experiments,experiments/experiment3,experiments/experiment3/start.sh,script,.sh,363,2026-05-02T07:16:20,launch script,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/analysis/exp4/exp4_best_addition_accuracy.png,plot,.png,67943,2026-05-02T15:19:37,accuracy plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/analysis/exp4/exp4_comparison.csv,summary_csv,.csv,1493,2026-05-02T15:19:37,supporting artifact,high,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/analysis/exp4/exp4_recurrent_drive.png,plot,.png,72622,2026-05-02T15:19:38,plot image,high,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/analysis/exp4/exp4_report.md,report,.md,5110,2026-05-02T15:19:38,generated report,high,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/analysis/exp4/exp4_unique_active.png,plot,.png,72065,2026-05-02T15:19:38,plot image,high,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/analyze_exp4_suite.py,script,.py,4785,2026-05-02T09:41:50,analysis script,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/analyze_experiment_suite.py,script,.py,9575,2026-05-02T09:41:50,analysis script,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/analyze_results.py,script,.py,17659,2026-05-02T09:41:50,analysis script,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/EXPERIMENT_4_SUCCESSOR_TRAVERSAL.md,report,.md,5761,2026-05-02T15:09:31,supporting artifact,medium,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/__init__.py,code,.py,0,2026-05-02T09:41:50,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/__pycache__/__init__.cpython-312.pyc,unknown,.pyc,220,2026-05-02T09:47:16,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/__pycache__/__init__.cpython-313.pyc,unknown,.pyc,130,2026-05-02T09:41:51,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/__pycache__/config.cpython-313.pyc,unknown,.pyc,3282,2026-05-02T09:41:51,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/__pycache__/data.cpython-313.pyc,unknown,.pyc,3975,2026-05-02T09:41:51,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/__pycache__/logging_utils.cpython-312.pyc,unknown,.pyc,772,2026-05-02T09:47:16,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/__pycache__/logging_utils.cpython-313.pyc,unknown,.pyc,684,2026-05-02T09:41:51,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/__pycache__/modulators.cpython-313.pyc,unknown,.pyc,2580,2026-05-02T09:41:51,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/__pycache__/plastic_graph.cpython-313.pyc,unknown,.pyc,24520,2026-05-02T09:41:51,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/__pycache__/storage.cpython-312.pyc,unknown,.pyc,9379,2026-05-02T09:47:16,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/__pycache__/storage.cpython-313.pyc,unknown,.pyc,9280,2026-05-02T09:41:51,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/__pycache__/successor_graph.cpython-312.pyc,unknown,.pyc,15900,2026-05-02T09:48:00,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/__pycache__/successor_graph.cpython-313.pyc,unknown,.pyc,15854,2026-05-02T09:41:51,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/__pycache__/successor_task.cpython-312.pyc,unknown,.pyc,4179,2026-05-02T09:48:00,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/__pycache__/successor_task.cpython-313.pyc,unknown,.pyc,4202,2026-05-02T09:41:51,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/__pycache__/successor_trainer.cpython-312.pyc,unknown,.pyc,7914,2026-05-02T09:48:00,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/__pycache__/successor_trainer.cpython-313.pyc,unknown,.pyc,7986,2026-05-02T09:41:51,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/__pycache__/trainer.cpython-313.pyc,unknown,.pyc,9219,2026-05-02T09:41:51,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/config.py,code,.py,2022,2026-05-02T09:41:50,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/data.py,code,.py,2146,2026-05-02T09:41:51,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/logging_utils.py,code,.py,301,2026-05-02T09:41:51,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/modulators.py,code,.py,1770,2026-05-02T09:41:51,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/plastic_graph.py,code,.py,17154,2026-05-02T09:41:51,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/storage.py,code,.py,6081,2026-05-02T09:41:51,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/successor_graph.py,code,.py,9269,2026-05-02T09:41:51,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/successor_task.py,code,.py,2144,2026-05-02T09:41:51,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/successor_trainer.py,code,.py,5321,2026-05-02T09:41:51,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/plastic_graph_mnist/trainer.py,code,.py,6479,2026-05-02T09:41:51,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/README.md,readme,.md,9447,2026-05-02T16:40:58,experiment overview and run notes,medium,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/requirements.txt,config,.txt,101,2026-05-02T15:16:36,dependency manifest,low,Indexed from local filesystem; interpretation pending human/thread review.
exp4,Experiment 4 - Successor Traversal,experiments/experiment4_successor,experiments/experiment4_successor/run_exp4_successor_experiment.py,script,.py,3067,2026-05-02T09:41:50,experiment runner,low,Indexed from local filesystem; interpretation pending human/thread review.
